site,mx,my,mz,atom,run
14131,0.7421504,0.6535528,-0.1485985,1,run2
14132,0.89169836,0.4089837,0.19392362,1,run2
14133,0.94418395,0.03688007,0.32734782,1,run2
14134,0.9154531,-0.33730465,0.21947967,1,run2
14135,0.7934932,-0.6018635,-0.090160504,1,run2
14136,0.57521856,-0.66078186,-0.48217312,1,run2
14137,0.33234328,-0.5163258,-0.7892754,1,run2
14138,0.15365428,-0.2866342,-0.945638,1,run2
14139,0.04834779,-0.053858627,-0.9973774,1,run2
14140,-0.020314956,0.19190055,-0.9812041,1,run2
14141,-0.09393955,0.4893454,-0.86701584,1,run2
14142,-0.20258464,0.805992,-0.5561802,1,run2
14143,-0.32692736,0.94487965,-0.017914537,1,run2
14144,-0.39864048,0.7586008,0.51537436,1,run2
14145,-0.41064262,0.3764328,0.8304643,1,run2
14146,-0.3991464,-0.05922251,0.9149726,1,run2
14147,-0.381091,-0.493548,0.78178,1,run2
14148,-0.34190717,-0.850071,0.40059805,1,run2
14149,-0.25369948,-0.95141006,-0.17451526,1,run2
14150,-0.14215928,-0.73273206,-0.66550314,1,run2
14151,-0.06394662,-0.41776308,-0.9063028,1,run2
14152,-0.03132654,-0.17207272,-0.98458606,1,run2
14153,-0.04280105,-0.006709888,-0.9990611,1,run2
14154,-0.10604944,0.11103472,-0.98814213,1,run2
14155,-0.2310043,0.19912522,-0.9523582,1,run2
14156,-0.4082556,0.24303469,-0.87992126,1,run2
14157,-0.5909645,0.21031858,-0.7787984,1,run2
14158,-0.71320194,0.09205475,-0.6948877,1,run2
14159,-0.72773075,-0.0705019,-0.6822298,1,run2
14160,-0.62617207,-0.20192368,-0.7530839,1,run2
14161,-0.4427089,-0.24029085,-0.86386865,1,run2
14162,-0.2369772,-0.17892574,-0.95489657,1,run2
14163,-0.04938838,-0.061771657,-0.99686766,1,run2
14164,0.12180609,0.055542152,-0.9909987,1,run2
14165,0.28816777,0.12760603,-0.9490396,1,run2
14166,0.43336454,0.1262434,-0.89233273,1,run2
14167,0.5172571,0.056096714,-0.8539896,1,run2
14168,0.5104954,-0.04225958,-0.85884136,1,run2
14169,0.4184236,-0.118284166,-0.9005168,1,run2
14170,0.2798239,-0.14403538,-0.94918513,1,run2
14171,0.14619155,-0.12291057,-0.9815911,1,run2
14172,0.05425355,-0.07011868,-0.9960622,1,run2
14173,0.014804467,0.012373792,-0.99981385,1,run2
14174,0.024303356,0.1439536,-0.989286,1,run2
14175,0.08235443,0.35366434,-0.93174,1,run2
14176,0.19984837,0.63795316,-0.7436911,1,run2
14177,0.37151247,0.86772484,-0.33020008,1,run2
14178,0.523026,0.8255714,0.21183863,1,run2
14179,0.5963273,0.5126756,0.6177034,1,run2
14180,0.6204285,0.08997697,0.7790845,1,run2
14181,0.6224599,-0.3419066,0.70401955,1,run2
14182,0.58568203,-0.70895106,0.39289305,1,run2
14183,0.468558,-0.8762943,-0.11207925,1,run2
14184,0.28839302,-0.74429154,-0.60237813,1,run2
14185,0.13550375,-0.4493049,-0.8830424,1,run2
14186,0.036841,-0.16224813,-0.98606205,1,run2
14187,-0.042698823,0.091762856,-0.994865,1,run2
14188,-0.15096523,0.35123515,-0.9240365,1,run2
14189,-0.3277437,0.6146183,-0.7175154,1,run2
14190,-0.556802,0.7632843,-0.32767138,1,run2
14191,-0.7401383,0.6601105,0.12825501,1,run2
14192,-0.8255921,0.34224892,0.44862393,1,run2
14193,-0.83976126,-0.067232065,0.53877723,1,run2
14194,-0.7991362,-0.46558008,0.38028485,1,run2
14195,-0.67835724,-0.73472416,-0.0034567136,1,run2
14196,-0.46650803,-0.74861914,-0.47110474,1,run2
14197,-0.24547382,-0.54100406,-0.80439866,1,run2
14198,-0.09272391,-0.2960159,-0.9506718,1,run2
14199,-0.006907469,-0.11810941,-0.99297655,1,run2
14200,0.02893744,-0.013247818,-0.9994934,1,run2
14201,0.017654514,0.04218799,-0.9989537,1,run2
14202,-0.042696442,0.06942115,-0.99667335,1,run2
14203,-0.14218324,0.07596555,-0.9869211,1,run2
14204,-0.25020397,0.057391543,-0.9664906,1,run2
14205,-0.32475135,0.012936316,-0.94571096,1,run2
14206,-0.3345865,-0.03938192,-0.94154173,1,run2
14207,-0.2752489,-0.066059604,-0.9591007,1,run2
14208,-0.16596285,-0.03785808,-0.985405,1,run2
14209,-0.1611694,-0.113280185,-0.98040396,1,run2
14210,0.0202328,0.0065597785,-0.9997738,1,run2
14211,0.19996409,0.11655082,-0.9728465,1,run2
14212,0.38096714,0.16890569,-0.90902966,1,run2
14213,0.53068703,0.13580927,-0.8366164,1,run2
14214,0.60104626,0.032721303,-0.79854417,1,run2
14215,0.56759185,-0.08562133,-0.8188458,1,run2
14216,0.44671926,-0.16245487,-0.8798013,1,run2
14217,0.28804842,-0.17423545,-0.9416317,1,run2
14218,0.14778563,-0.13291454,-0.9800475,1,run2
14219,0.0586315,-0.057644848,-0.996614,1,run2
14220,0.024925547,0.05288222,-0.99828964,1,run2
14221,0.040619317,0.22377457,-0.9737941,1,run2
14222,0.10639753,0.48120928,-0.8701249,1,run2
14223,0.22910213,0.7818403,-0.5798603,1,run2
14224,0.37897512,0.92348987,-0.059535228,1,run2
14225,0.47784153,0.7426741,0.46915102,1,run2
14226,0.5147998,0.35739458,0.77926266,1,run2
14227,0.52697766,-0.08208308,0.84590596,1,run2
14228,0.52395064,-0.50754756,0.6840111,1,run2
14229,0.47622833,-0.8324538,0.28324425,1,run2
14230,0.3508356,-0.896461,-0.27068806,1,run2
14231,0.19497912,-0.66923976,-0.71700853,1,run2
14232,0.08004171,-0.3544114,-0.9316576,1,run2
14233,0.0015809251,-0.0797006,-0.9968176,1,run2
14234,-0.081521355,0.16512518,-0.98289776,1,run2
14235,-0.21503447,0.41579622,-0.8836705,1,run2
14236,-0.425875,0.64050174,-0.63905245,1,run2
14237,-0.66558564,0.7060547,-0.24183178,1,run2
14238,-0.83358073,0.5295414,0.15725519,1,run2
14239,-0.9028499,0.1829063,0.38911095,1,run2
14240,-0.8971448,-0.21773107,0.38434923,1,run2
14241,-0.8156881,-0.5616704,0.13848938,1,run2
14242,-0.63532895,-0.72138125,-0.2756195,1,run2
14243,-0.3905885,-0.63116586,-0.67012703,1,run2
14244,-0.18160176,-0.40497842,-0.89611,1,run2
14245,-0.047419704,-0.19732778,-0.97919005,1,run2
14246,0.029179787,-0.061551422,-0.99767727,1,run2
14247,0.06079599,0.01094489,-0.9980902,1,run2
14248,0.045811206,0.04329243,-0.9980116,1,run2
14249,-0.016824841,0.054490592,-0.9983725,1,run2
14250,-0.11293794,0.05112568,-0.99228585,1,run2
14251,-0.20998408,0.030160388,-0.9772395,1,run2
14252,-0.27004388,-0.006805234,-0.962824,1,run2
14253,-0.26949444,-0.04202462,-0.96208453,1,run2
14254,-0.20911318,-0.046552267,-0.97678274,1,run2
14255,-0.10608576,0.0032476282,-0.9943517,1,run2
14256,0.028412765,0.113311596,-0.99315315,1,run2
14257,0.20532253,0.26481447,-0.9421868,1,run2
14258,0.43863857,0.39876127,-0.80534816,1,run2
14259,0.69272107,0.4204936,-0.5859374,1,run2
14260,0.8848718,0.27850187,-0.3734148,1,run2
14261,0.9588056,0.023006694,-0.28312984,1,run2
14262,0.90259916,-0.23565048,-0.36025518,1,run2
14263,0.7313868,-0.39450476,-0.5562727,1,run2
14264,0.49536794,-0.40719616,-0.7673343,1,run2
14265,0.27564418,-0.30483252,-0.9116455,1,run2
14266,0.12655038,-0.15254167,-0.98016125,1,run2
14267,0.04716421,0.022488063,-0.99863404,1,run2
14268,0.013518305,0.24359728,-0.96978223,1,run2
14269,0.003618799,0.54404795,-0.83904636,1,run2
14270,0.0038175336,0.8721723,-0.4891839,1,run2
14271,0.008223216,0.9952697,0.09680149,1,run2
14272,0.016086454,0.7700316,0.6378029,1,run2
14273,0.028469702,0.36497793,0.9305808,1,run2
14274,0.0443997,-0.0751808,0.99618095,1,run2
14275,0.059216317,-0.5103567,0.8579216,1,run2
14276,0.06480426,-0.87665737,0.47673082,1,run2
14277,0.053295333,-0.9918233,-0.11595733,1,run2
14278,0.03093839,-0.7682441,-0.639409,1,run2
14279,0.009570765,-0.4316004,-0.90201414,1,run2
14280,-0.017220648,-0.15545285,-0.9876932,1,run2
14281,-0.07015023,0.053726226,-0.9960886,1,run2
14282,-0.17739442,0.2336385,-0.9560044,1,run2
14283,-0.36214247,0.3899232,-0.8466479,1,run2
14284,-0.60620844,0.4664145,-0.6441807,1,run2
14285,-0.8313929,0.392175,-0.39368087,1,run2
14286,-0.9633294,0.16722453,-0.20983924,1,run2
14287,-0.9734061,-0.12832934,-0.18976858,1,run2
14288,-0.85764754,-0.37708536,-0.3496388,1,run2
14289,-0.6353764,-0.47572806,-0.60825956,1,run2
14290,-0.3750377,-0.40419886,-0.8342482,1,run2
14291,-0.15628737,-0.24519141,-0.9567943,1,run2
14292,0.002496775,-0.094624005,-0.9955099,1,run2
14293,0.11980083,0.0026223392,-0.9927945,1,run2
14294,0.20166327,0.03962085,-0.9786532,1,run2
14295,0.2355599,0.030577557,-0.9713787,1,run2
14296,0.21047191,0.0013348224,-0.977599,1,run2
14297,0.13484405,-0.024820562,-0.9905559,1,run2
14298,0.038206317,-0.03864588,-0.9985223,1,run2
14299,-0.042749215,-0.04162536,-0.99821836,1,run2
14300,-0.082294606,-0.03204117,-0.99609286,1,run2
14301,-0.07328325,0.0037637567,-0.9973041,1,run2
14302,-0.019680057,0.08791952,-0.9959332,1,run2
14303,0.07990798,0.24014635,-0.9674422,1,run2
14304,0.24324702,0.45454428,-0.8568666,1,run2
14305,0.47928807,0.64820635,-0.5917022,1,run2
14306,0.7234185,0.66312504,-0.19217402,1,run2
14307,0.8824553,0.44014302,0.16597247,1,run2
14308,0.9422729,0.074973315,0.32634452,1,run2
14309,0.9200468,-0.30662146,0.24392046,1,run2
14310,0.80597305,-0.5896962,-0.051631708,1,run2
14311,0.5926833,-0.6693978,-0.44792092,1,run2
14312,0.34670392,-0.5345456,-0.7707512,1,run2
14313,0.16149066,-0.30247957,-0.9393758,1,run2
14314,0.050898705,-0.06455996,-0.99661493,1,run2
14315,-0.022326605,0.18421869,-0.9826317,1,run2
14316,-0.10208886,0.4817617,-0.8703353,1,run2
14317,-0.22052065,0.7964222,-0.5631006,1,run2
14318,-0.35715818,0.9335659,-0.029879855,1,run2
14319,-0.43918884,0.74642307,0.49996582,1,run2
14320,-0.45889255,0.36162114,0.81157124,1,run2
14321,-0.45393306,-0.07768259,0.88764304,1,run2
14322,-0.4392069,-0.5112901,0.7387014,1,run2
14323,-0.39398253,-0.85369486,0.3405626,1,run2
14324,-0.28803772,-0.9291523,-0.2317544,1,run2
14325,-0.15844323,-0.6988644,-0.69748425,1,run2
14326,-0.06925752,-0.39103478,-0.91776645,1,run2
14327,-0.031059867,-0.15683725,-0.9871359,1,run2
14328,-0.04003482,-0.002439029,-0.9991953,1,run2
14329,-0.10186011,0.10364828,-0.9893844,1,run2
14330,-0.22314979,0.17772326,-0.9584459,1,run2
14331,-0.38999724,0.20683943,-0.89728457,1,run2
14332,-0.5540138,0.16539174,-0.81591314,1,run2
14333,-0.65276474,0.052850105,-0.75571495,1,run2
14334,-0.6455552,-0.086258486,-0.7588266,1,run2
14335,-0.53252536,-0.18323725,-0.82634187,1,run2
14336,-0.35350737,-0.1908619,-0.91575336,1,run2
14337,-0.29998478,-0.32222986,-0.8978735,1,run2
14338,-0.09656532,-0.17022358,-0.9806625,1,run2
14339,0.057739116,-0.038833387,-0.9975761,1,run2
14340,0.17901558,0.036314525,-0.9831758,1,run2
14341,0.2633288,0.050392654,-0.9633891,1,run2
14342,0.29159623,0.02108907,-0.95630896,1,run2
14343,0.25417086,-0.021019118,-0.96693087,1,run2
14344,0.1663348,-0.050563738,-0.9847721,1,run2
14345,0.06398837,-0.05953189,-0.9961734,1,run2
14346,-0.015224875,-0.051087942,-0.9985781,1,run2
14347,-0.049632028,-0.023467442,-0.9984919,1,run2
14348,-0.035740327,0.03842318,-0.99862224,1,run2
14349,0.02403697,0.15831514,-0.987096,1,run2
14350,0.13775633,0.3532467,-0.92533237,1,run2
14351,0.32470363,0.5927081,-0.73706484,1,run2
14352,0.5660786,0.7389247,-0.3654384,1,run2
14353,0.7652764,0.63899857,0.07767175,1,run2
14354,0.86562836,0.3217314,0.38363597,1,run2
14355,0.8882768,-0.08230859,0.45187342,1,run2
14356,0.84439504,-0.45983416,0.27486283,1,run2
14357,0.7095766,-0.69736415,-0.10091688,1,run2
14358,0.4854524,-0.6952229,-0.5300954,1,run2
14359,0.26085332,-0.4930368,-0.8299821,1,run2
14360,0.10890113,-0.23666953,-0.9654678,1,run2
14361,0.016815754,0.0099564,-0.999809,1,run2
14362,-0.05999774,0.27274996,-0.9602123,1,run2
14363,-0.166204,0.5796378,-0.7977445,1,run2
14364,-0.32183173,0.84939575,-0.41827163,1,run2
14365,-0.47158703,0.8724698,0.1280706,1,run2
14366,-0.54457295,0.60305744,0.58289105,1,run2
14367,-0.5590048,0.19488598,0.8059361,1,run2
14368,-0.55168575,-0.24341631,0.79774135,1,run2
14369,-0.52304804,-0.6487206,0.552795,1,run2
14370,-0.43764558,-0.8961595,0.073241875,1,run2
14371,-0.28558955,-0.83519894,-0.46998018,1,run2
14372,-0.14164418,-0.55643904,-0.8187262,1,run2
14373,-0.05490543,-0.28289726,-0.95757747,1,run2
14374,-0.02087223,-0.0943954,-0.99531597,1,run2
14375,-0.034262553,0.025576072,-0.99908555,1,run2
14376,-0.10003482,0.10600626,-0.98932076,1,run2
14377,-0.22005886,0.15742986,-0.9626993,1,run2
14378,-0.3737524,0.16667797,-0.9124295,1,run2
14379,-0.5123125,0.11587907,-0.8509453,1,run2
14380,-0.58158994,0.013026606,-0.8133778,1,run2
14381,-0.5520526,-0.09755069,-0.82808316,1,run2
14382,-0.43302786,-0.15875344,-0.8872903,1,run2
14383,-0.26528218,-0.13888873,-0.9541149,1,run2
14384,-0.089295775,-0.04899708,-0.99479926,1,run2
14385,0.08615427,0.07170081,-0.99369836,1,run2
14386,0.27399907,0.17375202,-0.9459042,1,run2
14387,0.46649128,0.20645918,-0.86009336,1,run2
14388,0.61731416,0.14384936,-0.7734538,1,run2
14389,0.67518026,0.012336341,-0.73754966,1,run2
14390,0.6216213,-0.12231937,-0.7737085,1,run2
14391,0.4803679,-0.20033142,-0.8538817,1,run2
14392,0.30640188,-0.20276254,-0.9300566,1,run2
14393,0.15775472,-0.14872311,-0.9762145,1,run2
14394,0.06483065,-0.062018666,-0.9959672,1,run2
14395,0.0285596,0.057978027,-0.99790925,1,run2
14396,0.040735442,0.2376596,-0.970494,1,run2
14397,0.100496024,0.50367975,-0.8580252,1,run2
14398,0.21266241,0.80750793,-0.55018693,1,run2
14399,0.34732378,0.9376498,-0.013383788,1,run2
14400,0.4342035,0.740176,0.51342654,1,run2
14401,0.4684819,0.34830028,0.8119185,1,run2
14402,0.48405313,-0.089949936,0.87040305,1,run2
14403,0.48700446,-0.51316196,0.7067471,1,run2
14404,0.44768807,-0.83979964,0.30710244,1,run2
14405,0.3330669,-0.90900475,-0.25055286,1,run2
14406,0.18647514,-0.68342596,-0.70580167,1,run2
14407,0.07739689,-0.36686617,-0.92704844,1,run2
14408,0.0031211926,-0.09187342,-0.99576575,1,run2
14409,-0.07515271,0.15027513,-0.9857837,1,run2
14410,-0.20159803,0.39794305,-0.8949858,1,run2
14411,-0.40515673,0.62778336,-0.66463226,1,run2
14412,-0.6448135,0.71254396,-0.27658033,1,run2
14413,-0.8196285,0.5576627,0.13123028,1,run2
14414,-0.8953228,0.22329868,0.38540208,1,run2
14415,-0.89555705,-0.17685246,0.40829003,1,run2
14416,-0.82383555,-0.5348192,0.18778564,1,run2
14417,-0.6557151,-0.72289366,-0.21785867,1,run2
14418,-0.41456637,-0.6573928,-0.629261,1,run2
14419,-0.19966984,-0.43505502,-0.87798584,1,run2
14420,-0.059860058,-0.21928877,-0.97382194,1,run2
14421,0.019676121,-0.07428047,-0.99704325,1,run2
14422,0.05329671,0.0055697793,-0.99856323,1,run2
14423,0.040563602,0.043298166,-0.9982384,1,run2
14424,-0.020166723,0.05834041,-0.998093,1,run2
14425,-0.11639282,0.05762095,-0.9915304,1,run2
14426,-0.21650231,0.037750993,-0.97555196,1,run2
14427,-0.28150502,-0.00061515864,-0.95955956,1,run2
14428,-0.28538674,-0.04018384,-0.95756966,1,run2
14429,-0.22702456,-0.05110503,-0.97254723,1,run2
14430,-0.123856224,-0.00798616,-0.992268,1,run2
14431,0.010341038,0.09668814,-0.99526095,1,run2
14432,0.18390344,0.24621563,-0.9516078,1,run2
14433,0.41254464,0.38612062,-0.82505625,1,run2
14434,0.6678225,0.42382354,-0.6118714,1,run2
14435,0.86986053,0.29922652,-0.3921815,1,run2
14436,0.9576046,0.050842207,-0.2835638,1,run2
14437,0.9144596,-0.21459536,-0.34309244,1,run2
14438,0.75184315,-0.38858536,-0.5326663,1,run2
14439,0.51644397,-0.4144592,-0.74933916,1,run2
14440,0.29062578,-0.31655136,-0.9029573,1,run2
14441,0.13434984,-0.16202438,-0.9775982,1,run2
14442,0.049302503,0.016989227,-0.9986394,1,run2
14443,0.010456485,0.24165392,-0.97030616,1,run2
14444,-0.0066449796,0.5448849,-0.8384846,1,run2
14445,-0.017834637,0.87394136,-0.48570403,1,run2
14446,-0.026758455,0.9943374,0.10284508,1,run2
14447,-0.028271662,0.7651238,0.6432622,1,run2
14448,-0.02232698,0.35671118,0.9339479,1,run2
14449,-0.013008589,-0.08712031,0.9961129,1,run2
14450,-0.004032414,-0.5255485,0.8507541,1,run2
14451,0.0019999824,-0.8892203,0.45747474,1,run2
14452,0.003972468,-0.9897355,-0.14285634,1,run2
14453,0.0025348533,-0.75292784,-0.65809816,1,run2
14454,-0.0036827002,-0.41567,-0.90950805,1,run2
14455,-0.023864275,-0.14473993,-0.98918194,1,run2
14456,-0.076592594,0.05706243,-0.99542826,1,run2
14457,-0.18748038,0.22551714,-0.95602995,1,run2
14458,-0.37515038,0.3628295,-0.85300475,1,run2
14459,-0.6152118,0.41573298,-0.66983616,1,run2
14460,-0.828928,0.32552344,-0.45487687,1,run2
14461,-0.9436583,0.10292239,-0.31450897,1,run2
14462,-0.9291439,-0.1664169,-0.33014697,1,run2
14463,-0.7859397,-0.3671985,-0.49745756,1,run2
14464,-0.55035377,-0.41636762,-0.72370493,1,run2
14465,-0.36776245,-0.56581396,-0.73797375,1,run2
14466,-0.16066347,-0.34811738,-0.9235808,1,run2
14467,-0.027815573,-0.15951279,-0.9868039,1,run2
14468,0.050138105,-0.041008208,-0.99790007,1,run2
14469,0.08306824,0.017407019,-0.99639183,1,run2
14470,0.06777606,0.03838633,-0.99696183,1,run2
14471,0.0046937624,0.041028406,-0.99914694,1,run2
14472,-0.08860974,0.03263058,-0.9955318,1,run2
14473,-0.17775594,0.011821841,-0.98400354,1,run2
14474,-0.22714566,-0.017657107,-0.9737007,1,run2
14475,-0.21821462,-0.037439484,-0.9751824,1,run2
14476,-0.15489487,-0.020569956,-0.9877168,1,run2
14477,-0.051197805,0.05383571,-0.99723643,1,run2
14478,0.09077791,0.18928783,-0.9777165,1,run2
14479,0.2883592,0.3580752,-0.88804907,1,run2
14480,0.5431915,0.47853297,-0.68989074,1,run2
14481,0.7917467,0.44573534,-0.41768074,1,run2
14482,0.9510283,0.23691082,-0.19854094,1,run2
14483,0.98707885,-0.064540595,-0.14666224,1,run2
14484,0.89823633,-0.3359831,-0.28334928,1,run2
14485,0.69960755,-0.47402456,-0.53464943,1,run2
14486,0.44894886,-0.44355372,-0.77569646,1,run2
14487,0.2348495,-0.29976568,-0.92465466,1,run2
14488,0.09968326,-0.1180159,-0.9879957,1,run2
14489,0.028072005,0.08537796,-0.99595314,1,run2
14490,-0.011289172,0.34323415,-0.939182,1,run2
14491,-0.045394436,0.67285645,-0.738379,1,run2
14492,-0.086971946,0.95513433,-0.28311524,1,run2
14493,-0.12096857,0.9380321,0.32474965,1,run2
14494,-0.13043155,0.61767286,0.7755436,1,run2
14495,-0.12507063,0.1893215,0.9739172,1,run2
14496,-0.11658686,-0.25358006,0.96026284,1,run2
14497,-0.10734538,-0.67631125,0.7287525,1,run2
14498,-0.090151995,-0.9660353,0.24217434,1,run2
14499,-0.059543885,-0.9296609,-0.36357254,1,run2
14500,-0.030700257,-0.62688,-0.77851075,1,run2
14501,-0.019374605,-0.3124406,-0.9497397,1,run2
14502,-0.03471343,-0.08100796,-0.9961088,1,run2
14503,-0.09184225,0.08984311,-0.9917122,1,run2
14504,-0.21167973,0.23115753,-0.94960934,1,run2
14505,-0.40327618,0.3354422,-0.85137933,1,run2
14506,-0.6311209,0.35255423,-0.6909355,1,run2
14507,-0.8185675,0.24240644,-0.5207556,1,run2
14508,-0.9016178,0.029742897,-0.43150982,1,run2
14509,-0.8545673,-0.19928479,-0.47958344,1,run2
14510,-0.6874543,-0.34308642,-0.6400769,1,run2
14511,-0.45155117,-0.3466019,-0.8221732,1,run2
14512,-0.22157013,-0.23940916,-0.9452988,1,run2
14513,-0.036096558,-0.09931376,-0.9944012,1,run2
14514,0.1141219,0.012476203,-0.9933884,1,run2
14515,0.23956013,0.06662507,-0.9685928,1,run2
14516,0.3262629,0.05951799,-0.9434034,1,run2
14517,0.3498836,0.01211222,-0.9367149,1,run2
14518,0.3022791,-0.04086207,-0.95234317,1,run2
14519,0.20339452,-0.072600126,-0.9764015,1,run2
14520,0.09260481,-0.07697877,-0.9927228,1,run2
14521,0.007837219,-0.060368795,-0.99814534,1,run2
14522,-0.030977566,-0.02357557,-0.999242,1,run2
14523,-0.021589685,0.047367875,-0.9986442,1,run2
14524,0.03385854,0.1765627,-0.9837069,1,run2
14525,0.14425246,0.38171446,-0.91295415,1,run2
14526,0.3281749,0.62841743,-0.7052608,1,run2
14527,0.5621538,0.7675411,-0.30799955,1,run2
14528,0.7479115,0.647435,0.14647947,1,run2
14529,0.83805174,0.3149098,0.4455347,1,run2
14530,0.85918814,-0.09428715,0.50289726,1,run2
14531,0.82117647,-0.4735495,0.3184651,1,run2
14532,0.6962764,-0.71485853,-0.06462533,1,run2
14533,0.48082367,-0.7160207,-0.506086,1,run2
14534,0.26032695,-0.51195806,-0.81861395,1,run2
14535,0.11002551,-0.25216234,-0.9614096,1,run2
14536,0.01950211,-0.005539543,-0.9997945,1,run2
14537,-0.054389916,0.25284165,-0.96597767,1,run2
14538,-0.15553334,0.5554216,-0.81689423,1,run2
14539,-0.30675215,0.83449244,-0.45773947,1,run2
14540,-0.45914277,0.88452893,0.08244102,1,run2
14541,-0.53702104,0.63658696,0.553503,1,run2
14542,-0.5522277,0.23706463,0.7992777,1,run2
14543,-0.5436506,-0.199797,0.8151841,1,run2
14544,-0.5169256,-0.61311847,0.59738916,1,run2
14545,-0.43999282,-0.8873237,0.13806912,1,run2
14546,-0.29540113,-0.8602732,-0.41553366,1,run2
14547,-0.15051231,-0.590975,-0.7925242,1,run2
14548,-0.06046175,-0.3087375,-0.9492237,1,run2
14549,-0.023640102,-0.109814174,-0.99367094,1,run2
14550,-0.03424838,0.017886199,-0.99925333,1,run2
14551,-0.09714989,0.10427867,-0.98979187,1,run2
14552,-0.21581501,0.16166088,-0.96295875,1,run2
14553,-0.37225676,0.17712483,-0.9110717,1,run2
14554,-0.5183474,0.13044366,-0.845163,1,run2
14555,-0.5975394,0.026506558,-0.8014013,1,run2
14556,-0.57656914,-0.091191344,-0.8119435,1,run2
14557,-0.46140137,-0.16275512,-0.87213504,1,run2
14558,-0.29194397,-0.15173216,-0.9443231,1,run2
14559,-0.11196634,-0.066030525,-0.99151576,1,run2
14560,0.065327205,0.05544575,-0.9963223,1,run2
14561,0.25253674,0.16316652,-0.95373046,1,run2
14562,0.446455,0.20603119,-0.8707635,1,run2
14563,0.6048044,0.15394174,-0.78135365,1,run2
14564,0.6747987,0.02698752,-0.73750824,1,run2
14565,0.63280797,-0.11142474,-0.7662497,1,run2
14566,0.49778268,-0.1976092,-0.8444898,1,run2
14567,0.32321668,-0.20648687,-0.9235227,1,run2
14568,0.16978659,-0.15423958,-0.97333586,1,run2
14569,0.07151452,-0.065858185,-0.9952629,1,run2
14570,0.030721964,0.05734964,-0.99788135,1,run2
14571,0.03861488,0.24130939,-0.96967965,1,run2
14572,0.09266222,0.5128487,-0.8534635,1,run2
14573,0.19556585,0.82097256,-0.5364308,1,run2
14574,0.31732592,0.94824874,0.011341645,1,run2
14575,0.39228475,0.74340385,0.54172266,1,run2
14576,0.41825885,0.3465216,0.8396323,1,run2
14577,0.42799112,-0.09594769,0.8986755,1,run2
14578,0.42826465,-0.5258277,0.7349113,1,run2
14579,0.39256296,-0.85937524,0.32767147,1,run2
14580,0.29003555,-0.9250275,-0.24536416,1,run2
14581,0.16016372,-0.68671346,-0.7090643,1,run2
14582,0.06342812,-0.3616521,-0.930153,1,run2
14583,-0.0066503226,-0.08365007,-0.996473,1,run2
14584,-0.0889193,0.15764609,-0.98348415,1,run2
14585,-0.22692436,0.3975245,-0.8890892,1,run2
14586,-0.4449447,0.6058843,-0.659491,1,run2
14587,-0.6928047,0.66051143,-0.28938946,1,run2
14588,-0.8703493,0.4854699,0.08252869,1,run2
14589,-0.9449851,0.14567408,0.29288602,1,run2
14590,-0.93259573,-0.24247459,0.26734096,1,run2
14591,-0.82954997,-0.55837494,0.008014436,1,run2
14592,-0.62321967,-0.6779818,-0.38979205,1,run2
14593,-0.29825717,-0.78146625,-0.54804486,1,run2
14594,-0.14253822,-0.502001,-0.85304034,1,run2
14595,-0.051179916,-0.24614376,-0.96788114,1,run2
14596,-0.015276546,-0.07480529,-0.99708116,1,run2
14597,-0.028627068,0.031496372,-0.99909383,1,run2
14598,-0.09481325,0.09972344,-0.99048764,1,run2
14599,-0.21199022,0.13865171,-0.9673861,1,run2
14600,-0.35497335,0.13660549,-0.92484206,1,run2
14601,-0.47424856,0.08156004,-0.876605,1,run2
14602,-0.52086943,-0.012090343,-0.85355073,1,run2
14603,-0.4739667,-0.09947929,-0.8749054,1,run2
14604,-0.35014033,-0.13148434,-0.9274231,1,run2
14605,-0.18865635,-0.08710727,-0.97817236,1,run2
14606,-0.017574402,0.01782765,-0.99968654,1,run2
14607,0.16622637,0.14354376,-0.9755839,1,run2
14608,0.37312403,0.23525439,-0.8974596,1,run2
14609,0.5776748,0.23682326,-0.7811572,1,run2
14610,0.7197675,0.13091414,-0.6817596,1,run2
14611,0.7508025,-0.036499765,-0.6595176,1,run2
14612,0.66280216,-0.18482359,-0.7256263,1,run2
14613,0.49061057,-0.25252646,-0.8339854,1,run2
14614,0.29928923,-0.23037535,-0.9259337,1,run2
14615,0.14886528,-0.14913724,-0.9775465,1,run2
14616,0.061652772,-0.03496193,-0.9974851,1,run2
14617,0.030577559,0.119563214,-0.99235564,1,run2
14618,0.04397511,0.3466593,-0.9369597,1,run2
14619,0.09830102,0.6571326,-0.7473377,1,run2
14620,0.18745501,0.93163395,-0.31131777,1,run2
14621,0.26929912,0.9207303,0.28237158,1,run2
14622,0.30677867,0.60803473,0.73224354,1,run2
14623,0.31911582,0.1810467,0.9302619,1,run2
14624,0.32642415,-0.2610426,0.90846246,1,run2
14625,0.323316,-0.6747079,0.6635029,1,run2
14626,0.2818278,-0.94355404,0.17400807,1,run2
14627,0.18937583,-0.89232534,-0.40974656,1,run2
14628,0.09475721,-0.5917353,-0.80054384,1,run2
14629,0.028033642,-0.27584296,-0.9607938,1,run2
14630,-0.031220738,-0.022221416,-0.99926543,1,run2
14631,-0.12009179,0.19951269,-0.97250843,1,run2
14632,-0.2767655,0.41605142,-0.86619985,1,run2
14633,-0.5114906,0.5812134,-0.63290477,1,run2
14634,-0.75796425,0.5838373,-0.2909025,1,run2
