site,atom,mx,my,mz
12142,1,-0.327158142,-0.0351681255,-0.944314965
12143,1,-0.27760552,-0.0655521237,-0.958456099
12144,1,-0.176793528,-0.0448130591,-0.983227257
12145,1,-0.0460881726,0.0387568024,-0.998185249
12146,1,0.113551643,0.17328643,-0.978303551
12147,1,0.320530894,0.31757815,-0.892414738
12148,1,0.568731308,0.392151538,-0.723022732
12149,1,0.791873243,0.322183804,-0.518781615
12150,1,0.914554286,0.116188857,-0.387415291
12151,1,0.905204214,-0.134424464,-0.403156787
12152,1,0.770933115,-0.321236929,-0.549971788
12153,1,0.553520628,-0.378714241,-0.741748231
12154,1,0.328117872,-0.313695095,-0.891029769
12155,1,0.160368173,-0.180870166,-0.970344285
12156,1,0.0644176914,-0.0168403707,-0.997780919
12157,1,0.0213449633,0.190659839,-0.981424077
12158,1,0.00871534933,0.475790351,-0.87951554
12159,1,0.0114227225,0.813279048,-0.581761731
12160,1,0.0215825534,0.99943174,-0.0258919134
12161,1,0.442050021,0.79286081,0.419480052
12162,1,0.490315959,0.418936098,0.764253104
12163,1,0.513840816,-0.0215663017,0.85761443
12164,1,0.523649838,-0.451778917,0.722278794
12165,1,0.491798702,-0.796404386,0.351957513
12166,1,0.379567826,-0.905019278,-0.192011383
12167,1,0.22073008,-0.711220131,-0.66741603
12168,1,0.0952741461,-0.396420096,-0.91311223
12169,1,0.0102311219,-0.111490891,-0.993712788
12170,1,-0.0739926208,0.139244015,-0.987489846
12171,1,-0.204251429,0.391091444,-0.897401157
12172,1,-0.410374287,0.620896464,-0.667892601
12173,1,-0.650712208,0.704821052,-0.282490545
12174,1,-0.825062611,0.551280525,0.1239414
12175,1,-0.899162055,0.217401116,0.379795146
12176,1,-0.896064043,-0.184985641,0.40354621
12177,1,-0.819208511,-0.544727753,0.17935744
12178,1,-0.644973088,-0.728112104,-0.232082916
12179,1,-0.40143542,-0.652458835,-0.642765176
12180,1,-0.189933845,-0.424807283,-0.885134965
12181,1,-0.0543792367,-0.209772642,-0.976236824
12182,1,0.0223884718,-0.0674473203,-0.997471611
12183,1,0.0545618104,0.00929156486,-0.998467163
12184,1,0.0415054864,0.0432824145,-0.998200344
12185,1,-0.0177292811,0.0536786519,-0.998400859
12186,1,-0.109427364,0.0481980413,-0.992825564
12187,1,-0.201950872,0.0256506635,-0.979059696
12188,1,-0.25846363,-0.0109853878,-0.965958526
12189,1,-0.256217508,-0.043842323,-0.965624378
12190,1,-0.196441746,-0.0447834935,-0.979492256
12191,1,-0.0960020059,0.00907531047,-0.995339768
12192,1,0.0353162204,0.123851621,-0.991672093
12193,1,0.210617309,0.281611216,-0.936127914
12194,1,0.445691286,0.422054824,-0.789448544
12195,1,0.703396373,0.444584456,-0.554597335
12196,1,0.897360421,0.294738369,-0.328441119
12197,1,0.972065292,0.0272761319,-0.233120316
12198,1,0.917795014,-0.24282242,-0.314148983
12199,1,0.748550893,-0.410285219,-0.520900758
12200,1,0.511452212,-0.426420234,-0.746044515
12201,1,0.287222158,-0.321209771,-0.902401083
12202,1,0.132763135,-0.162159106,-0.977792603
12203,1,0.0478064034,0.0204820956,-0.9986466
12204,1,0.00623961205,0.248771799,-0.968542028
12205,1,-0.0177295734,0.55442013,-0.832048065
12206,1,-0.0405459931,0.880372065,-0.472547404
12207,1,-0.060181948,0.991355965,0.11658252
12208,1,-0.0610546771,0.757504423,0.64996875
12209,1,-0.0430333694,0.351071709,0.935359174
12210,1,-0.0166148229,-0.0889608405,0.995896539
12211,1,0.0081025463,-0.523815143,0.851793428
12212,1,0.0228371906,-0.886221802,0.462697937
12213,1,0.0229889623,-0.990750272,-0.133736332
12214,1,0.0136328926,-0.759135306,-0.650790083
12215,1,0.00109156331,-0.423097884,-0.906083324
12216,1,-0.0218241977,-0.151454266,-0.98822331
12217,1,-0.0739746021,0.0508032723,-0.995965253
12218,1,-0.180966703,0.219443855,-0.958694658
12219,1,-0.362208009,0.359851341,-0.859832757
12220,1,-0.597980361,0.424125194,-0.680100954
12221,1,-0.816130642,0.352387689,-0.457988747
12222,1,-0.945184509,0.142872745,-0.293621564
12223,1,-0.951379224,-0.132776989,-0.277934961
12224,1,-0.828439537,-0.361546943,-0.427751963
12225,1,-0.601717918,-0.444160867,-0.663819758
12226,1,-0.345995828,-0.367316441,-0.863345539
12227,1,-0.135829156,-0.213726585,-0.967404459
12228,1,0.0181605474,-0.0715465204,-0.997271924
12229,1,0.135724554,0.0185223671,-0.990573454
12230,1,0.220620058,0.0490490957,-0.97412575
12231,1,0.257563206,0.0333469661,-0.965685857
12232,1,0.234095494,-0.00215868153,-0.972211212
12233,1,0.158744613,-0.0327444246,-0.986776545
12234,1,0.0614639939,-0.0480473676,-0.996952169
12235,1,-0.021146255,-0.0494569312,-0.998552376
12236,1,-0.063702364,-0.0362486172,-0.997310406
12237,1,-0.0591166735,0.00379295888,-0.998243874
12238,1,-0.0109266717,0.0919220964,-0.99570625
12239,1,0.0829805865,0.248226688,-0.965141302
12240,1,0.241250558,0.467930369,-0.850199587
12241,1,0.474116703,0.666282995,-0.575569564
12242,1,0.716656789,0.677732328,-0.164565909
12243,1,0.874304346,0.444294278,0.195434144
12244,1,0.934947262,0.072530937,0.347293651
12245,1,0.916375858,-0.308117166,0.255576012
12246,1,0.807971739,-0.587666317,-0.0427781243
12247,1,0.600883094,-0.669096795,-0.437320233
12248,1,0.356971772,-0.540728824,-0.76169777
12249,1,0.169091604,-0.312630902,-0.934703134
12250,1,0.0551944748,-0.0764030919,-0.995548159
12251,1,-0.0202256212,0.169287196,-0.985359208
12252,1,-0.101211779,0.461521715,-0.881336418
12253,1,-0.221194585,0.775584321,-0.5912207
12254,1,-0.362187093,0.929164019,-0.0739914494
12255,1,-0.448153413,0.765973511,0.460915501
12256,1,-0.464577021,0.395587091,0.79226198
12257,1,-0.450720238,-0.0383984439,0.891839014
12258,1,-0.427866367,-0.474660024,0.769173734
12259,1,-0.382202059,-0.834809574,0.396250629
12260,1,-0.28382898,-0.943176773,-0.172796659
12261,1,-0.159671776,-0.731411488,-0.662979758
12262,1,-0.0716503206,-0.419334462,-0.904999912
12263,1,-0.0326564169,-0.175737479,-0.983895267
12264,1,-0.0387596056,-0.0152369362,-0.999132388
12265,1,-0.0948577303,0.0928942356,-0.99114715
12266,1,-0.207863777,0.167365302,-0.963733109
12267,1,-0.36698725,0.199571989,-0.908565562
12268,1,-0.529229391,0.166246376,-0.832032688
12269,1,-0.634742732,0.0631310954,-0.77014033
12270,1,-0.639948196,-0.0722218074,-0.765016547
12271,1,-0.539196615,-0.174205736,-0.823965637
12272,1,-0.36781561,-0.191687068,-0.909927329
12273,1,-0.178986542,-0.12214228,-0.976240278
12274,1,-0.0007851671,-0.00432834608,-0.999990324
12275,1,0.175650337,0.111501749,-0.978117743
12276,1,0.358712432,0.17675124,-0.916561176
12277,1,0.520531266,0.157026702,-0.839279343
12278,1,0.610306767,0.0589340958,-0.789969887
12279,1,0.596296979,-0.0662553447,-0.800025088
12280,1,0.48774707,-0.157405021,-0.858677154
12281,1,0.330011631,-0.182870192,-0.926094389
12282,1,0.180719357,-0.149351168,-0.972128974
12283,1,0.0785322305,-0.0772767758,-0.993911962
12284,1,0.0321742647,0.0294695681,-0.999047727
12285,1,0.035731061,0.192284915,-0.980688433
12286,1,0.0872779554,0.440236091,-0.893630093
12287,1,0.193329877,0.748067113,-0.634837895
12288,1,0.335472107,0.932570071,-0.133309895
12289,1,0.733505815,0.677891727,0.0493155767
12290,1,0.846575506,0.37161207,0.38107005
12291,1,0.880737114,-0.0339159002,0.472389509
12292,1,0.850669004,-0.420026445,0.316132933
12293,1,0.733194973,-0.678594584,-0.043983201
12294,1,0.520355336,-0.7079924,-0.47746946
12295,1,0.29000795,-0.524683733,-0.800376392
12296,1,0.125863056,-0.267875803,-0.955196862
12297,1,0.0253424752,-0.0161266519,-0.999548743
12298,1,-0.0552269594,0.247990619,-0.967186971
12299,1,-0.162324918,0.55371438,-0.816731906
12300,1,-0.319257744,0.830933389,-0.45565798
12301,1,-0.473914863,0.87664852,0.0830185279
12302,1,-0.549502353,0.627281677,0.551873955
12303,1,-0.559423749,0.226467441,0.797344071
12304,1,-0.544241842,-0.213685556,0.811257851
12305,1,-0.510818723,-0.629243787,0.585761461
12306,1,-0.427861608,-0.896510551,0.114905515
12307,1,-0.281560531,-0.852788717,-0.439858013
12308,1,-0.141125106,-0.574845914,-0.805999926
12309,1,-0.0565026071,-0.294267177,-0.95405151
12310,1,-0.0241848317,-0.0995803826,-0.994735564
12311,1,-0.0388711372,0.0236893622,-0.998963387
12312,1,-0.105018023,0.104270816,-0.988988782
12313,1,-0.223462451,0.152973137,-0.962633758
12314,1,-0.372784167,0.158389229,-0.914300179
12315,1,-0.505032567,0.105477378,-0.856630976
12316,1,-0.567946161,0.00405702481,-0.823055708
12317,1,-0.533637533,-0.10168727,-0.839577681
12318,1,-0.412873736,-0.15633362,-0.897270905
12319,1,-0.247079737,-0.130427543,-0.960177202
12320,1,-0.0749409443,-0.0362674851,-0.996528236
12321,1,0.0984332933,0.0875440174,-0.991285495
12322,1,0.2885076,0.19194849,-0.938040054
12323,1,0.486758284,0.223995181,-0.844329634
12324,1,0.643105919,0.155519232,-0.749819009
12325,1,0.703558966,0.0145134399,-0.710488664
12326,1,0.649455147,-0.129371555,-0.749313695
12327,1,0.505114455,-0.213183213,-0.836308738
12328,1,0.326313706,-0.216631588,-0.92010332
12329,1,0.172343499,-0.159174405,-0.972091162
12330,1,0.0744750993,-0.0659088356,-0.995042454
12331,1,0.0331564595,0.0629454918,-0.997466047
12332,1,0.0386865624,0.254023161,-0.966424122
12333,1,0.0878010813,0.533099158,-0.841484556
12334,1,0.182259313,0.842175664,-0.507465953
12335,1,0.293804676,0.954362241,0.0535866142
12336,1,0.365794433,0.730526691,0.576649968
12337,1,0.400391148,0.325968727,0.856406047
12338,1,0.424522078,-0.114424503,0.898158136
12339,1,0.437517064,-0.535961694,0.722027618
12340,1,0.407852438,-0.858173898,0.311759443
12341,1,0.304101136,-0.918263074,-0.253604861
12342,1,0.169245488,-0.683690649,-0.709875384
12343,1,0.0681107022,-0.363471964,-0.929111976
12344,1,-0.00389638192,-0.088690375,-0.996051623
12345,1,-0.0852326681,0.149460313,-0.985087309
12346,1,-0.218953074,0.386180162,-0.896060508
12347,1,-0.430137745,0.59688225,-0.677283618
12348,1,-0.673892335,0.667761399,-0.316170579
12349,1,-0.852988855,0.517873927,0.0649354275
12350,1,-0.931314348,0.196244354,0.306825258
12351,1,-0.925841656,-0.193088986,0.324859771
12352,1,-0.837725632,-0.536656392,0.101072655
12353,1,-0.648577382,-0.701165623,-0.296165745
12354,1,-0.397169904,-0.617230792,-0.679177603
12355,1,-0.185023017,-0.396794906,-0.899066341
12356,1,-0.0494773518,-0.192808473,-0.979988206
12357,1,0.0285574576,-0.0587318125,-0.997865244
12358,1,0.0628044077,0.0126279856,-0.997945961
12359,1,0.0518820301,0.0431839843,-0.997719098
12360,1,-0.00583845,0.0519658573,-0.998631795
12361,1,-0.0975002191,0.0469201326,-0.994128869
12362,1,-0.192387278,0.026308035,-0.980966372
12363,1,-0.253694306,-0.00867909502,-0.967245508
12364,1,-0.257240525,-0.0421676429,-0.965426953
12365,1,-0.202296416,-0.0467071883,-0.978209895
12366,1,-0.105099055,0.00141346902,-0.994460754
12367,1,0.0229621725,0.109672514,-0.99370251
12368,1,0.192830227,0.262361078,-0.945506831
12369,1,0.421669694,0.404179698,-0.811685555
12370,1,0.678792807,0.438090208,-0.589336318
12371,1,0.879726326,0.303781972,-0.365784233
12372,1,0.96384204,0.0473510064,-0.262233493
12373,1,0.918065934,-0.219652944,-0.330011401
12374,1,0.755912798,-0.391660618,-0.524592987
12375,1,0.522975626,-0.417375418,-0.743165025
12376,1,0.297930259,-0.321639426,-0.898768958
12377,1,0.139824849,-0.168949536,-0.975656223
12378,1,0.0519629701,0.00850159498,-0.998612824
12379,1,0.0098705979,0.230261699,-0.973078682
12380,1,-0.0116222906,0.529576709,-0.848182428
12381,1,-0.0291973948,0.860491697,-0.508627124
12382,1,-0.044193857,0.996449481,0.0716612546
12383,1,-0.0451744336,0.783085574,0.620271114
12384,1,-0.0309359195,0.381330126,0.923921157
12385,1,-0.00938775037,-0.0595765214,0.998179597
12386,1,0.0112565773,-0.497026603,0.867662288
12387,1,0.0237710053,-0.869120764,0.494028377
12388,1,0.0234738451,-0.995001708,-0.0970596714
12389,1,0.0141689762,-0.777876085,-0.628257938
12390,1,0.00175701194,-0.440429448,-0.897785506
12391,1,-0.0206698556,-0.163758262,-0.986283929
12392,1,-0.0718095888,0.0405660522,-0.996593086
12393,1,-0.177163826,0.207479454,-0.96206302
12394,1,-0.356154197,0.343543745,-0.868983247
12395,1,-0.589614523,0.403333447,-0.699769137
12396,1,-0.805567737,0.329767077,-0.4922543
12397,1,-0.930824378,0.123883269,-0.343829773
12398,1,-0.92995392,-0.139879642,-0.340028516
12399,1,-0.798920234,-0.349379904,-0.48955096
12400,1,-0.569676272,-0.414220995,-0.709852036
12401,1,-0.318749062,-0.331131223,-0.88811663
12402,1,-0.112689609,-0.181083861,-0.976990116
12403,1,0.0434951824,-0.0451756721,-0.998031727
12404,1,0.168311534,0.0374928518,-0.985020565
12405,1,0.260829334,0.0581797624,-0.963630206
12406,1,0.301281015,0.030840173,-0.953036533
12407,1,0.27588843,-0.0148076813,-0.961075599
12408,1,0.195345152,-0.0505476877,-0.979431061
12409,1,0.093146731,-0.0644833644,-0.993562068
12410,1,0.00788232065,-0.058356638,-0.99826468
12411,1,-0.03577252,-0.0321769307,-0.998841815
12412,1,-0.031961065,0.0264501015,-0.999139071
12413,1,0.017028432,0.140224283,-0.989973324
12414,1,0.117422133,0.329200285,-0.936930742
12415,1,0.289133387,0.573951186,-0.766147453
12416,1,0.524556792,0.74781072,-0.406963509
12417,1,0.76997354,0.472052631,-0.429309982
12418,1,0.942425098,0.272564975,-0.193760854
12419,1,0.991729153,-0.0310807971,-0.124528192
12420,1,0.916361306,-0.313413143,-0.249106719
12421,1,0.729503636,-0.468883577,-0.497968509
12422,1,0.481791737,-0.455947355,-0.748323948
12423,1,0.259622107,-0.320540752,-0.910961024
12424,1,0.113619407,-0.138563561,-0.983814398
12425,1,0.0338204662,0.0664267299,-0.997217963
12426,1,-0.0112394608,0.323393458,-0.946197837
12427,1,-0.0506115123,0.652144356,-0.756403473
12428,1,-0.0985333886,0.943785873,-0.315530342
12429,1,-0.13702913,0.946563594,0.291959551
12430,1,-0.143376946,0.637709343,0.756815595
12431,1,-0.128155428,0.210894816,0.969071495
12432,1,-0.107525914,-0.2339629,0.966281294
12433,1,-0.0886119559,-0.661095533,0.745050748
12434,1,-0.0689572902,-0.961385319,0.266426651
12435,1,-0.0442274258,-0.938239093,-0.343149149
12436,1,-0.0232329435,-0.638310713,-0.769428141
12437,1,-0.0175360946,-0.319320556,-0.947484495
12438,1,-0.0368994113,-0.0831314124,-0.995855211
12439,1,-0.0977047855,0.0900510404,-0.99113298
12440,1,-0.220821085,0.229817686,-0.947851191
12441,1,-0.413029619,0.327959074,-0.849617196
12442,1,-0.636676449,0.337411131,-0.693395146
12443,1,-0.816972547,0.22319559,-0.531732627
12444,1,-0.892139232,0.0121472221,-0.451597206
12445,1,-0.836902281,-0.209852357,-0.505526023
12446,1,-0.663100729,-0.342601242,-0.665523713
12447,1,-0.426087967,-0.335236167,-0.84027719
12448,1,-0.200984757,-0.222489488,-0.953993478
12449,1,-0.0205844531,-0.0822147148,-0.996402038
12450,1,0.128473284,0.0275392451,-0.991330523
12451,1,0.256402784,0.0783993085,-0.963385261
12452,1,0.346656881,0.0662424735,-0.93565001
12453,1,0.372496476,0.0124919815,-0.927949528
12454,1,0.325142659,-0.0464271438,-0.944524627
12455,1,0.225286619,-0.0819140906,-0.970842944
12456,1,0.113178689,-0.0867015537,-0.989784535
12457,1,0.0268835191,-0.0668160874,-0.997403071
12458,1,-0.0142051116,-0.0233498503,-0.99962643
12459,1,-0.00827087788,0.057383529,-0.998317947
12460,1,0.0429406518,0.199966074,-0.978861415
12461,1,0.149186321,0.422022328,-0.894226256
12462,1,0.328080307,0.680754601,-0.654932429
12463,1,0.54992173,0.806487828,-0.21717153
12464,1,0.716140622,0.651152592,0.251282533
12465,1,0.793800561,0.292081324,0.533450251
12466,1,0.814686779,-0.126769409,0.565875401
12467,1,0.783743201,-0.506253909,0.359796574
12468,1,0.668077516,-0.74293212,-0.0415246586
12469,1,0.461453415,-0.734606779,-0.497406901
12470,1,0.248558352,-0.519532301,-0.817499195
12471,1,0.102643349,-0.251550992,-0.962385807
12472,1,0.0114118089,0.000459338027,-0.999934778
12473,1,-0.0700534717,0.261135299,-0.96275691
12474,1,-0.187270297,0.558148522,-0.808331654
12475,1,-0.359357679,0.81745518,-0.450143407
12476,1,-0.525505578,0.847821389,0.071012538
12477,1,-0.606760649,0.599435956,0.522032613
12478,1,-0.617571636,0.20553352,0.759184593
12479,1,-0.598985745,-0.229021808,0.767310295
12480,1,-0.557102739,-0.636230122,0.533711317
12481,1,-0.459204705,-0.886268019,0.0604982381
12482,1,-0.297044606,-0.82685622,-0.477570197
12483,1,-0.147172864,-0.550416276,-0.821816325
12484,1,-0.0576279039,-0.279511465,-0.958411376
12485,1,-0.0219325263,-0.093212085,-0.995404677
12486,1,-0.0333497669,0.0243325998,-0.999147495
12487,1,-0.0957758049,0.101418039,-0.990222892
12488,1,-0.210498104,0.149349488,-0.966118667
12489,1,-0.358076485,0.157550435,-0.920303804
12490,1,-0.492918291,0.109900546,-0.863106846
12491,1,-0.562927258,0.0125264189,-0.826411514
12492,1,-0.537495275,-0.0939785719,-0.838013638
12493,1,-0.423560144,-0.154315422,-0.892627332
12494,1,-0.260617441,-0.135730329,-0.955853455
12495,1,-0.0893165852,-0.0472918683,-0.994879906
12496,1,0.0817515463,0.0736456491,-0.993928067
12497,1,0.267366748,0.17913036,-0.946798467
12498,1,0.462410388,0.217340995,-0.859615917
12499,1,0.62036177,0.158233887,-0.76818833
12500,1,0.686928409,0.0252374054,-0.726286743
12501,1,0.640824954,-0.115498071,-0.758948993
12502,1,0.503645427,-0.201399015,-0.84010697
12503,1,0.328913828,-0.210046029,-0.920704274
12504,1,0.175323059,-0.158298143,-0.971701355
12505,1,0.0758193322,-0.0704075641,-0.994632698
12506,1,0.0327477605,0.0522520541,-0.998096843
12507,1,0.037118571,0.234982837,-0.971290522
12508,1,0.0857130519,0.5053239,-0.858662348
12509,1,0.181411053,0.816733722,-0.547755471
12510,1,0.298757105,0.954328165,-0.00139500199
12511,1,0.376662932,0.756143197,0.535137835
12512,1,0.411113478,0.360224237,0.837391311
12513,1,0.43171081,-0.0806160716,0.898402374
12514,1,0.44222679,-0.507134243,0.739763696
12515,1,0.413850215,-0.842540128,0.344752277
12516,1,0.312908646,-0.924188087,-0.219008127
12517,1,0.176682653,-0.701853063,-0.690061967
12518,1,0.0723479843,-0.37987217,-0.922205456
12519,1,-0.00175808241,-0.100743983,-0.99491083
12520,1,-0.0842138143,0.138777295,-0.986736488
12521,1,-0.218956076,0.373393545,-0.901462976
12522,1,-0.432292344,0.580406637,-0.690109749
12523,1,-0.680873933,0.648870603,-0.339672826
12524,1,-0.866686497,0.49794987,0.0300073821
12525,1,-0.949723701,0.176353003,0.258697718
12526,1,-0.942767666,-0.207609936,0.260935322
12527,1,-0.844795152,-0.534450586,0.0261480922
12528,1,-0.642686424,-0.674842475,-0.362686908
12529,1,-0.385654308,-0.578311779,-0.718906281
12530,1,-0.173448749,-0.36284197,-0.915566074
12531,1,-0.0364476637,-0.169407614,-0.984871884
12532,1,0.0455043397,-0.0452428286,-0.997939097
12533,1,0.0843763715,0.0167817597,-0.996292628
12534,1,0.0772461084,0.0381883717,-0.996280426
12535,1,0.0227099991,0.0389627772,-0.998982561
12536,1,-0.064604418,0.0289743122,-0.99749023
12537,1,-0.152831439,0.00875613264,-0.98821348
12538,1,-0.206722995,-0.01878244,-0.97821921
12539,1,-0.205736029,-0.0379067211,-0.977873083
12540,1,-0.151272606,-0.0233366002,-0.988216576
12541,1,-0.0563971088,0.0465470984,-0.997322783
12542,1,0.0757982192,0.178361562,-0.981041173
12543,1,0.263007105,0.350363236,-0.898928732
12544,1,0.513654121,0.485964233,-0.707105514
12545,1,0.567006281,0.251763847,-0.784295125
12546,1,0.719777431,0.151175562,-0.677544389
12547,1,0.762376795,-0.0182843498,-0.646875031
12548,1,0.683875033,-0.174549911,-0.708411793
12549,1,0.516641153,-0.252467722,-0.818133222
12550,1,0.323646143,-0.238522925,-0.915620002
12551,1,0.166386383,-0.160841247,-0.97285439
12552,1,0.0713666284,-0.0468529702,-0.996349137
12553,1,0.0336055383,0.107861536,-0.993597784
12554,1,0.0408983279,0.334231171,-0.941603341
12555,1,0.0882363885,0.645554997,-0.758599424
12556,1,0.170246677,0.928786159,-0.329199543
12557,1,0.250220092,0.930183776,0.268603889
12558,1,0.293205898,0.620300892,0.727500587
12559,1,0.315675689,0.190692204,0.929508119
12560,1,0.334352607,-0.253109884,0.907823618
12561,1,0.340256049,-0.666426542,0.663401451
12562,1,0.302037954,-0.936597521,0.17764616
12563,1,0.205471264,-0.891336788,-0.404104306
12564,1,0.103250767,-0.593903503,-0.797883393
12565,1,0.0301570281,-0.276123239,-0.960649005
12566,1,-0.0344585035,-0.0190262854,-0.999225006
12567,1,-0.129530737,0.204903457,-0.970173367
12568,1,-0.293380182,0.418511536,-0.859520892
12569,1,-0.531889735,0.572469783,-0.623996521
12570,1,-0.775076827,0.562137745,-0.288543008
12571,1,-0.935567781,0.352933484,0.0122834877
12572,1,-0.989358116,0.0160135623,0.144617023
12573,1,-0.94097698,-0.334751582,0.0500370079
12574,1,-0.783629989,-0.572007119,-0.242346643
12575,1,-0.535197125,-0.59686336,-0.597760961
12576,1,-0.283375166,-0.440506879,-0.85185222
12577,1,-0.0997398934,-0.240589683,-0.965488766
12578,1,0.0197280018,-0.0882924677,-0.995899215
12579,1,0.0954941813,-0.00210849555,-0.995427755
12580,1,0.130116227,0.0303538253,-0.991034012
12581,1,0.116200743,0.0308238138,-0.992747339
12582,1,0.0550229988,0.0190044513,-0.998304212
12583,1,-0.0333672254,0.00409779519,-0.999434758
12584,1,-0.115247153,-0.0134335008,-0.993246009
12585,1,-0.159557857,-0.0301190632,-0.986729006
12586,1,-0.152357912,-0.0309275757,-0.98784136
12587,1,-0.0979563677,0.00675120925,-0.995167811
12588,1,-0.00504680355,0.102133319,-0.994757918
12589,1,0.132455468,0.259895991,-0.956509082
12590,1,0.336457567,0.447424805,-0.828617734
12591,1,0.598989125,0.561844768,-0.570563305
12592,1,0.837358093,0.486693262,-0.248919853
12593,1,0.973835875,0.226065276,-0.0231986991
12594,1,0.993968258,-0.109666024,0.000682569416
12595,1,0.901470177,-0.394995421,-0.177003213
12596,1,0.704371451,-0.532025409,-0.469904058
12597,1,0.453522505,-0.489280304,-0.744930951
12598,1,0.237532447,-0.328240265,-0.914241032
12599,1,0.100015361,-0.131676895,-0.986234314
12600,1,0.0239781033,0.0815864038,-0.996377794
12601,1,-0.0250731491,0.34447383,-0.938461037
12602,1,-0.0779980246,0.673273719,-0.735267848
12603,1,-0.14672893,0.948256037,-0.281569015
12604,1,-0.200689183,0.926702753,0.317719783
12605,1,-0.210061073,0.610372556,0.763753683
12606,1,-0.191102573,0.186549397,0.963679993
12607,1,-0.16538549,-0.254507365,0.952824035
12608,1,-0.141089818,-0.676825279,0.722496509
12609,1,-0.112313666,-0.965325441,0.235653207
12610,1,-0.0725294542,-0.926665835,-0.368822327
12611,1,-0.0374049049,-0.623493158,-0.780933515
12612,1,-0.0228416724,-0.310353215,-0.950346852
12613,1,-0.036806323,-0.0809515124,-0.996038226
12614,1,-0.0930391273,0.0865151433,-0.991896593
12615,1,-0.21076953,0.22227455,-0.95192974
12616,1,-0.397356309,0.320523062,-0.859867973
12617,1,-0.618807009,0.336647081,-0.709751103
12618,1,-0.803319131,0.233224689,-0.547982316
12619,1,-0.887936979,0.0299268145,-0.458990531
12620,1,-0.843933968,-0.193314415,-0.50040483
12621,1,-0.678968219,-0.335978158,-0.652779316
12622,1,-0.444677949,-0.34028936,-0.828531637
12623,1,-0.217400153,-0.234093092,-0.947595693
12624,1,-0.0351371099,-0.0946972928,-0.994885826
12625,1,0.113286472,0.0175477304,-0.993407395
12626,1,0.239792513,0.0730516242,-0.968071801
12627,1,0.330429615,0.0665194736,-0.941483632
12628,1,0.35930496,0.0174818127,-0.933056446
12629,1,0.316377239,-0.0391742477,-0.947824256
12630,1,0.22025395,-0.0750389021,-0.972551984
12631,1,0.109749005,-0.0820540747,-0.990566648
12632,1,0.0230424113,-0.065549327,-0.997583246
12633,1,-0.0192623162,-0.026605259,-0.999460416
12634,1,-0.0144948085,0.0479827717,-0.998742987
12635,1,0.0352099886,0.182368101,-0.982599681
12636,1,0.13840696,0.395590507,-0.907938139
12637,1,0.313521363,0.65335622,-0.689079099
12638,1,0.537801674,0.798392998,-0.270809859
12639,1,0.713915705,0.670528748,0.201780982
12640,1,0.798495081,0.326201418,0.505962686
12641,1,0.821598425,-0.091276053,0.562711925
12642,1,0.792822537,-0.478723793,0.377168337
12643,1,0.681544893,-0.731670071,-0.0124685977
12644,1,0.477010848,-0.741473847,-0.471886836
12645,1,0.259932143,-0.534085856,-0.804479695
12646,1,0.108488944,-0.264294333,-0.958320747
12647,1,0.0133761411,-0.00917358891,-0.999868453
12648,1,-0.071102,0.25239989,-0.965007151
12649,1,-0.192154431,0.548093815,-0.814045358
12650,1,-0.370479071,0.805995369,-0.461645669
12651,1,-0.545182819,0.836564767,0.0541764141
12652,1,-0.63497171,0.587374183,0.50179926
12653,1,-0.652995043,0.190581139,0.732991339
12654,1,-0.639056947,-0.245160478,0.72904222
12655,1,-0.595333507,-0.644770926,0.479425144
12656,1,-0.485869253,-0.874031489,0.000159401177
12657,1,-0.309219992,-0.796195772,-0.52005316
12658,1,-0.150292637,-0.52049201,-0.840535657
12659,1,-0.0556298218,-0.25955441,-0.964124904
12660,1,-0.0164374198,-0.0833909362,-0.996381334
12661,1,-0.0250623052,0.0246375878,-0.999382244
12662,1,-0.08428539,0.0916748645,-0.992215547
12663,1,-0.192963863,0.128950447,-0.9726956
12664,1,-0.328959612,0.12844049,-0.935568605
12665,1,-0.446744829,0.0792237902,-0.891146817
12666,1,-0.498453447,-0.00776804121,-0.866881664
12667,1,-0.460477351,-0.0923367825,-0.882855893
12668,1,-0.345554029,-0.126594872,-0.929820494
12669,1,-0.191147253,-0.086849175,-0.977711588
12670,1,-0.0261582778,0.0147819191,-0.999548518
12671,1,0.152121499,0.141684782,-0.978153603
12672,1,0.357116452,0.240595312,-0.90254182
12673,1,0.314613139,0.0988874676,-0.944054999
12674,1,0.406262703,0.0673699177,-0.911269395
12675,1,0.423601671,-0.00312159466,-0.905843187
12676,1,0.361697463,-0.0703353874,-0.929638574
12677,1,0.24810182,-0.104367164,-0.963095521
12678,1,0.128214589,-0.100629802,-0.986627925
12679,1,0.04047328,-0.0678241283,-0.996876021
12680,1,0.00129375507,-0.00687140418,-0.999975555
12681,1,0.010560858,0.0986345083,-0.995067687
12682,1,0.0680184532,0.27559022,-0.958865747
12683,1,0.185880711,0.532732013,-0.825617928
12684,1,0.372193954,0.784580134,-0.495888773
12685,1,0.567476685,0.823339833,0.00904058599
12686,1,0.684672872,0.572639277,0.450896127
12687,1,0.730583607,0.169580673,0.661430259
12688,1,0.738073222,-0.258753283,0.623132937
12689,1,0.697497154,-0.626302347,0.348199784
12690,1,0.569154643,-0.814346242,-0.113592212
12691,1,0.364684474,-0.727173701,-0.581569982
12692,1,0.180336519,-0.462337707,-0.868171979
